,disc_year,release_month^2 sy_dist,release_month^2 st_mass,release_month sy_pnum sy_w4mag,release_month ttv_flag pl_tsystemref_BJD-UTC,release_month elat pl_orbper,release_month glat pl_tsystemref_JD,release_month st_nrvc sy_dist,sy_snum ttv_flag sy_w2mag,sy_snum ttv_flag pl_tsystemref_BJD-UTC,sy_snum glon st_rad,sy_snum sy_hmag^2,sy_snum sy_pmdec pl_tsystemref_BJD,sy_pnum ttv_flag pl_orbper,sy_pnum elat st_rad,sy_pnum elat sy_plx,sy_pnum glon sy_bmag,sy_pnum sy_pm sy_dist,sy_pnum pl_orbper st_mass,sy_pnum pl_orbper pl_tsystemref_JD,sy_pnum sy_bmag sy_plx,sy_pnum sy_w4mag^2,ttv_flag^2 pl_tsystemref_BJD-UTC,ttv_flag pl_nnotes glon,ttv_flag pl_nnotes st_teff,ttv_flag pl_nnotes pl_tsystemref_BJD-UTC,ttv_flag elon glon,ttv_flag release_year pl_tsystemref_BJD-UTC,ttv_flag disc_year pl_tsystemref_BJD-UTC,ttv_flag sy_tmag pl_tsystemref_BJD-UTC,ttv_flag sy_kmag pl_tsystemref_BJD-UTC,ttv_flag sy_hmag pl_tsystemref_BJD-UTC,ttv_flag pl_orbper soltype_Kepler Project Candidate (q1_q17_dr25_koi),ttv_flag pl_orbper pl_tsystemref_BJD,ttv_flag st_rad pl_tsystemref_JD,ttv_flag sy_bmag soltype_Kepler Project Candidate (q1_q17_dr25_koi),ttv_flag sy_w3mag pl_tsystemref_BJD-UTC,pl_nnotes^2 sy_dist,pl_nnotes ra pl_tsystemref_BJD,pl_nnotes pl_orbper pl_tsystemref_JD,pl_nnotes st_rad pl_tsystemref_BJD,pl_nnotes sy_dist pl_tsystemref_BJD,pl_nnotes sy_dist pl_tsystemref_BJD-TDB,pl_nnotes sy_dist pl_tsystemref_HJD,elon pl_orbper sy_plx,elat glat st_teff,elat glat pl_tsystemref_JD,elat pl_orbper st_mass,elat st_rad sy_plx,elat st_teff sy_plx,elat st_teff pl_tsystemref_JD,elat st_mass pl_tsystemref_JD,glon dec st_nphot,glon pl_orbper pl_tsystemref_BJD-TDB,glon sy_dist pl_tsystemref_BJD-TDB,glat pl_nespec sy_dist,glat st_nrvc sy_dist,glat sy_pmra sy_dist,pl_nespec sy_vmag sy_w3mag,pl_nespec sy_dist sy_w3mag,pl_ntranspec st_rad sy_w3mag,pl_ntranspec sy_bmag sy_dist,st_nphot st_rad^2,st_nphot st_rad sy_w3mag,pl_controv_flag sy_pmra sy_bmag,sy_hmag sy_gaiamag^2,sy_vmag^2 st_rad,sy_vmag^2 st_mass,sy_vmag sy_bmag st_mass,sy_vmag st_mass soltype_Published Confirmed,sy_pmdec st_rad^2,sy_pmra st_teff soltype_Kepler Project Candidate (q1_q17_dr25_koi),pl_orbper st_teff pl_tsystemref_BJD-TDB,pl_orbper sy_plx st_mass,st_rad soltype_Published Confirmed pl_tsystemref_BJD,sy_dist sy_w4mag sy_plx,sy_dist soltype_Published Confirmed pl_tsystemref_BJD,st_mass^2 pl_tsystemref_BJD-TDB,log radius
0,1.9658395490913358,-1.18326273704016,-1.1787465093485563,-0.855449147470264,-0.03346372407051341,-0.30207403344035033,-0.8045898191600294,-0.06313785053501057,-0.30672335053980104,-0.03346372407051318,1.7038830117959947,-1.3953765110751641,-1.4774759051059188,-0.20080017130909084,-0.8185905714315799,-0.4037640070666367,1.991732754018994,-0.05393760610269907,-0.2535553490777272,-0.3792630156584995,0.3696893720597518,0.1357926404984643,-0.03346372407051318,-0.2446106129018248,-0.2678472105756557,-0.03346372407051318,-0.30140224631621004,-0.033463724070513214,-0.033463723035536797,-0.033441215922880095,-0.033449270111994035,-0.03344931199347729,-0.042880654984420216,-0.11925968033578173,-0.19326059950700752,-0.062457681927678456,-0.03346184723033587,-0.9451993344293045,-0.3117353996998263,-0.4016434065737695,-0.28035015778017447,-0.26016649071818,-0.14605769460922335,-0.03921919905000837,-0.2842658969077548,-1.0706857792766822,-1.212076913089292,-0.33093330737601695,-0.815908603159053,-0.7959832818798495,-1.3296276096968525,-1.2882821595924148,-0.07704702249837178,-0.09538297543341483,-0.21516977827839906,-0.05052372024951628,-0.0645403426175667,0.7203904153696548,-0.0526450548719859,-0.05214213470444528,-0.09741798000370774,-0.0818991368282918,-0.08266220481475985,-0.08305816083424993,-0.04260650446497944,-1.595508752560318,-0.9177429072612697,-1.275024311084005,-1.3149945415276163,-0.44840628237931984,-0.7662457306962209,0.04760519787763293,-0.07783635513710503,-0.21504582149712745,1.6128706397709431,-1.483148776694115,0.6200832164952118,-0.24583665808415556,0.1945143418824672
1,1.0990279304044561,1.661501727320639,2.5337456596972734,0.25644520834035556,-0.03346372407051341,-0.296603613704466,-0.8045898191600294,-0.06313785053501057,-0.30672335053980104,-0.03346372407051318,0.5752122553088155,-0.05467353504500593,-0.255042422077887,-0.20080017130909084,-0.8646985240603662,-0.4820470363110021,0.7496665308984114,-0.8144576014070664,-0.2455334096974483,-0.3792630156584995,-0.24595009286550462,-0.5445475387022879,-0.03346372407051318,-0.2446106129018248,-0.2678472105756557,-0.03346372407051318,-0.30140224631621004,-0.033463724070513214,-0.033463723035536797,-0.033441215922880095,-0.033449270111994035,-0.03344931199347729,-0.042880654984420216,-0.11925968033578173,-0.19326059950700752,-0.062457681927678456,-0.03346184723033587,-0.9451993344293045,-0.3117353996998263,-0.4016434065737695,-0.28035015778017447,-0.26016649071818,-0.14605769460922335,-0.03921919905000837,-0.2678523843331869,-1.0679830047787406,-1.212076913089292,-0.3291431661572279,-0.9287437384795713,-0.882493512178464,-1.3296276096968525,-1.2882821595924148,-0.07704702249837178,-0.09538297543341483,-0.21516977827839906,-0.05052372024951628,-0.0645403426175667,-0.36022665882900873,-0.0526450548719859,-0.05214213470444528,-0.09741798000370774,-0.0818991368282918,-0.08266220481475985,-0.08305816083424993,-0.04260650446497944,0.24305106332368132,-0.8346363375928678,-0.23129724248177227,-0.22078143364578262,-0.23962086329013058,0.1892221004705258,0.04760519787763293,-0.07783635513710503,-0.20008158844451787,0.8820104167624602,-0.1972295946187075,1.477870724003792,-0.24583665808415556,0.0170333392987803
2,2.3992453584347757,-1.0427609996296174,-0.9264404660544672,-0.3579179932105085,-0.03346372407051341,-0.29993818447173715,-3.7596621382755178,-0.06313785053501057,-0.30672335053980104,-0.03346372407051318,-0.6443612678481425,-0.5477148607520715,0.23027990601393536,-0.20080017130909084,-0.8688173186980006,-0.4828966143380663,-0.30948606603899903,2.2944273141901714,-0.12110145113352778,0.1800872882825133,0.26742157227842367,0.31404433902489975,-0.03346372407051318,-0.2446106129018248,-0.2678472105756557,-0.03346372407051318,-0.30140224631621004,-0.033463724070513214,-0.033463723035536797,-0.033441215922880095,-0.033449270111994035,-0.03344931199347729,-0.042880654984420216,-0.11925968033578173,-0.19326059950700752,-0.062457681927678456,-0.03346184723033587,-0.9451993344293045,-0.3117353996998263,-0.4016434065737695,-0.28035015778017447,-0.26016649071818,-0.14605769460922335,-0.03921919905000837,0.025391126912505727,-1.6821123651878196,-1.3547899649172208,-0.32793767241695393,-0.9578119268432117,-0.9361117348399972,-1.2945501928057053,-1.254164006442911,-0.07704702249837178,-0.09538297543341483,-0.21516977827839906,-0.05052372024951628,-0.0645403426175667,-4.798001281027368,-0.0526450548719859,-0.05214213470444528,-0.09741798000370774,-0.0818991368282918,-0.08266220481475985,-0.08305816083424993,-0.04260650446497944,-0.3881610022400277,-0.7272453638035583,-0.5987632085315265,-0.5559485103891324,-0.33919019874052764,-0.015178370281096434,0.04760519787763293,-0.07783635513710503,-0.055429052106085376,-0.4245790274020119,-0.2674548267819631,-0.35400763273635527,-0.24583665808415556,0.3209766773428235
3,-0.20118949762586333,-0.379877854655105,0.7246379171067913,-0.05027298954101456,-0.03346372407051341,-0.30593654560309014,-0.8045898191600294,-0.06313785053501057,-0.30672335053980104,-0.03346372407051318,0.14073912714629955,-0.6186591268889311,-0.5727388976764811,-0.20080017130909084,-0.8950272090055701,-0.5284815256233208,0.458666856501011,-0.4786680521475917,-0.19836140607990244,-0.3792630156584995,0.2167888192081185,-0.6424356446286026,-0.03346372407051318,-0.2446106129018248,-0.2678472105756557,-0.03346372407051318,-0.30140224631621004,-0.033463724070513214,-0.033463723035536797,-0.033441215922880095,-0.033449270111994035,-0.03344931199347729,-0.042880654984420216,-0.11925968033578173,-0.19326059950700752,-0.062457681927678456,-0.03346184723033587,-0.7199467850090544,0.7709530367561489,-0.4016434065737695,0.6647545135294919,0.3548711066133654,-0.14605769460922335,-0.03921919905000837,-0.04522487671432115,-1.5842406205076816,-1.212076913089292,-0.3329142836000106,-1.024311843994894,-1.0120675366510692,-1.3296276096968525,-1.2882821595924148,-0.07704702249837178,-0.09538297543341483,-0.21516977827839906,-0.05052372024951628,-0.0645403426175667,-0.94048601430251,-0.0526450548719859,-0.05214213470444528,-0.09741798000370774,-0.0818991368282918,-0.08266220481475985,-0.08305816083424993,-0.04260650446497944,-0.061015904543184556,-0.9514805280115142,-1.0611013135821854,-0.963823702911318,-0.9596976057348264,0.13747177684142362,0.04760519787763293,-0.07783635513710503,0.03570274081133922,0.7812585307207573,-1.4223256997371132,0.4274348224742009,-0.24583665808415556,0.2833012287035495
4,0.6656221210610164,-0.21286724455477843,3.304882568129651,0.09019260534724514,-0.03346372407051341,-0.2851221844398255,-0.8045898191600294,-0.06313785053501057,-0.30672335053980104,-0.03346372407051318,1.840895554601202,-2.0818734184114716,-2.7131175412617567,-0.20080017130909084,-0.8490295622711845,-0.45709124944633167,-0.055901974655858014,-0.08965469807971767,-0.15167638469985908,-0.3792630156584995,-0.038479231928625506,-0.6073519415588305,-0.03346372407051318,-0.2446106129018248,-0.2678472105756557,-0.03346372407051318,-0.30140224631621004,-0.033463724070513214,-0.033463723035536797,-0.033441215922880095,-0.033449270111994035,-0.03344931199347729,-0.042880654984420216,-0.11925968033578173,-0.19326059950700752,-0.062457681927678456,-0.03346184723033587,-0.9451993344293045,-0.3117353996998263,-0.4016434065737695,-0.28035015778017447,-0.26016649071818,-0.14605769460922335,-0.03921919905000837,-0.04985468676416237,-1.2988958413276512,-1.212076913089292,-0.32013823946784503,-0.7272071418319173,-0.7741029172117921,-1.3296276096968525,-1.2882821595924148,-0.07704702249837178,-0.09538297543341483,-0.21516977827839906,-0.05052372024951628,-0.0645403426175667,1.9465818968557016,-0.0526450548719859,-0.05214213470444528,-0.09741798000370774,-0.0818991368282918,-0.08266220481475985,-0.08305816083424993,-0.04260650446497944,-2.3104732746067005,-0.8030762093360134,-1.526703252675413,-1.5409465005448386,-0.2768524012594335,-3.4357281325582183,0.04760519787763293,-0.07783635513710503,0.24208658793257432,2.465273051547383,-0.9089601450790141,0.4085195813820567,-0.24583665808415556,0.7604224834232121
5,1.0990279304044561,0.2528451199035204,0.8366880741592964,0.9329589156830365,-0.03346372407051341,-0.30573447259531317,-0.8045898191600294,-0.06313785053501057,-0.30672335053980104,-0.03346372407051318,1.5121939240652498,-0.22918924902747814,0.21314191706295835,-0.20080017130909084,-0.9987994803561632,-0.6279477168908221,3.2188569807716223,0.6724122623059893,-0.2433334946439148,-0.3792630156584995,0.07239988614808414,0.45853165503528537,-0.03346372407051318,-0.2446106129018248,-0.2678472105756557,-0.03346372407051318,-0.30140224631621004,-0.033463724070513214,-0.033463723035536797,-0.033441215922880095,-0.033449270111994035,-0.03344931199347729,-0.042880654984420216,-0.11925968033578173,-0.19326059950700752,-0.062457681927678456,-0.03346184723033587,-0.9451993344293045,-0.3117353996998263,-0.4016434065737695,-0.28035015778017447,-0.26016649071818,-0.14605769460922335,-0.03921919905000837,-0.2763340886765397,-2.095697703037262,-1.212076913089292,-0.33354015152275385,-1.1496863883820863,-1.151222835457082,-1.3296276096968525,-1.2882821595924148,-0.07704702249837178,-0.09538297543341483,-0.21516977827839906,-0.05052372024951628,-0.0645403426175667,-2.0403391188815703,-0.0526450548719859,-0.05214213470444528,-0.09741798000370774,-0.0818991368282918,-0.08266220481475985,-0.08305816083424993,-0.04260650446497944,-0.04487103681514549,-0.4144286063377554,-0.2934776439981639,-0.3242899420451936,-0.20933938008604405,0.3084317166822408,0.04760519787763293,-0.07783635513710503,-0.21168625393305698,1.2386451906983595,0.6483741253735326,1.401936963835129,-0.24583665808415556,0.1702617153949573
6,1.9658395490913358,0.2528451199035204,0.8366880741592964,0.9329589156830365,-0.03346372407051341,-0.3102907572809762,-0.8045898191600294,-0.06313785053501057,-0.30672335053980104,-0.03346372407051318,1.5121939240652498,-0.22918924902747814,0.21314191706295835,-0.20080017130909084,-0.9987994803561632,-0.6279477168908221,3.2188569807716223,0.6724122623059893,-0.21992029679398328,-0.3792630156584995,0.07239988614808414,0.45853165503528537,-0.03346372407051318,-0.2446106129018248,-0.2678472105756557,-0.03346372407051318,-0.30140224631621004,-0.033463724070513214,-0.033463723035536797,-0.033441215922880095,-0.033449270111994035,-0.03344931199347729,-0.042880654984420216,-0.11925968033578173,-0.19326059950700752,-0.062457681927678456,-0.03346184723033587,-0.9451993344293045,-0.3117353996998263,-0.4016434065737695,-0.28035015778017447,-0.26016649071818,-0.14605769460922335,-0.03921919905000837,-0.2510352574148878,-2.095697703037262,-1.212076913089292,-0.3362196189501607,-1.1496863883820863,-1.151222835457082,-1.3296276096968525,-1.2882821595924148,-0.07704702249837178,-0.09538297543341483,-0.21516977827839906,-0.05052372024951628,-0.0645403426175667,-2.0403391188815703,-0.0526450548719859,-0.05214213470444528,-0.09741798000370774,-0.0818991368282918,-0.08266220481475985,-0.08305816083424993,-0.04260650446497944,-0.04487103681514549,-0.4144286063377554,-0.2934776439981639,-0.3242899420451936,-0.20933938008604405,0.3084317166822408,0.04760519787763293,-0.07783635513710503,-0.19007253395427973,1.2386451906983595,0.6483741253735326,1.401936963835129,-0.24583665808415556,0.3560258571931227
7,1.0990279304044561,-0.08759858860307823,1.232341042510211,0.8963228280583866,-0.03346372407051341,-0.3033225949472729,-0.8045898191600294,-0.06313785053501057,-0.30672335053980104,-0.03346372407051318,2.0994427018000743,-1.031943056562539,-1.4931188998784133,-0.20080017130909084,-0.8974622282389466,-0.5227218748071867,2.481506047732409,0.5699313680345317,-0.11574734836324482,-0.3792630156584995,0.12421092653548549,0.3907598801336865,-0.03346372407051318,-0.2446106129018248,-0.2678472105756557,-0.03346372407051318,-0.30140224631621004,-0.033463724070513214,-0.033463723035536797,-0.033441215922880095,-0.033449270111994035,-0.03344931199347729,-0.042880654984420216,-0.11925968033578173,-0.19326059950700752,-0.062457681927678456,-0.03346184723033587,-0.9451993344293045,-0.3117353996998263,-0.4016434065737695,-0.28035015778017447,-0.26016649071818,-0.14605769460922335,-0.03921919905000837,-0.12610957090617103,-1.58762147529959,-1.212076913089292,-0.33225267982290696,-1.0109795970295385,-0.9940101775226041,-1.3296276096968525,-1.2882821595924148,-0.07704702249837178,-0.09538297543341483,-0.21516977827839906,-0.05052372024951628,-0.0645403426175667,-1.0509923060425819,-0.0526450548719859,-0.05214213470444528,-0.09741798000370774,-0.0818991368282918,-0.08266220481475985,-0.08305816083424993,-0.04260650446497944,-1.2574498647827517,-0.6684336967158576,-0.7905966459856395,-0.9611152614731661,-0.1448226849384104,-0.7761560203949541,0.04760519787763293,-0.07783635513710503,-0.0519922850284716,1.6128706397709431,0.26753324010110974,0.9892808554736733,-0.24583665808415556,0.1003705451175629
8,1.9658395490913358,-0.08759858860307823,1.232341042510211,0.8963228280583866,-0.03346372407051341,-0.30392320278889556,-0.8045898191600294,-0.06313785053501057,-0.30672335053980104,-0.03346372407051318,2.0994427018000743,-1.031943056562539,-1.4931188998784133,-0.20080017130909084,-0.8974622282389466,-0.5227218748071867,2.481506047732409,0.5699313680345317,-0.039855238197043875,-0.3792630156584995,0.12421092653548549,0.3907598801336865,-0.03346372407051318,-0.2446106129018248,-0.2678472105756557,-0.03346372407051318,-0.30140224631621004,-0.033463724070513214,-0.033463723035536797,-0.033441215922880095,-0.033449270111994035,-0.03344931199347729,-0.042880654984420216,-0.11925968033578173,-0.19326059950700752,-0.062457681927678456,-0.03346184723033587,-0.9451993344293045,-0.3117353996998263,-0.4016434065737695,-0.28035015778017447,-0.26016649071818,-0.14605769460922335,-0.03921919905000837,-0.03767516207851967,-1.58762147529959,-1.212076913089292,-0.3326739742656927,-1.0109795970295385,-0.9940101775226041,-1.3296276096968525,-1.2882821595924148,-0.07704702249837178,-0.09538297543341483,-0.21516977827839906,-0.05052372024951628,-0.0645403426175667,-1.0509923060425819,-0.0526450548719859,-0.05214213470444528,-0.09741798000370774,-0.0818991368282918,-0.08266220481475985,-0.08305816083424993,-0.04260650446497944,-1.2574498647827517,-0.6684336967158576,-0.7905966459856395,-0.9611152614731661,-0.1448226849384104,-0.7761560203949541,0.04760519787763293,-0.07783635513710503,0.039866964317456184,1.6128706397709431,0.26753324010110974,0.9892808554736733,-0.24583665808415556,0.3654879848908996
9,1.0990279304044561,-0.30444588801628125,0.09058858013037441,0.6463578552027018,-0.03346372407051341,-0.2941742079013166,-0.8045898191600294,-0.06313785053501057,-0.30672335053980104,-0.03346372407051318,1.1050558737052765,-0.2188375949105715,1.7911845505392325,-0.20080017130909084,-0.8519891691543751,-0.4551630322655098,3.130295560083013,2.083907061003628,-0.17112973421883151,-0.3792630156584995,0.21097414075074378,0.38596655005028924,-0.03346372407051318,-0.2446106129018248,-0.2678472105756557,-0.03346372407051318,-0.30140224631621004,-0.033463724070513214,-0.033463723035536797,-0.033441215922880095,-0.033449270111994035,-0.03344931199347729,-0.042880654984420216,-0.11925968033578173,-0.19326059950700752,-0.062457681927678456,-0.03346184723033587,0.6819196791436122,3.0792301556673993,-0.4016434065737695,1.912944475983293,1.961205412188227,-0.14605769460922335,-0.03921919905000837,-0.1538423858170285,-1.2872018866181292,-1.212076913089292,-0.32697641273528943,-0.931228159494017,-0.8988126592984359,-1.3296276096968525,-1.2882821595924148,-0.07704702249837178,-0.09538297543341483,-0.21516977827839906,-0.05052372024951628,-0.0645403426175667,-4.3186215350020145,-0.0526450548719859,-0.05214213470444528,-0.09741798000370774,-0.0818991368282918,-0.08266220481475985,-0.08305816083424993,-0.04260650446497944,0.10817285616353077,-0.7422551863128907,-0.8570729431414016,-1.030770383679445,-0.7310254395867404,0.7820264461877399,0.04760519787763293,-0.07783635513710503,-0.12438017016023359,0.9746083460749256,0.21580596133799837,1.0571860254028709,-0.24583665808415556,0.4126285205443752
