,disc_year,release_month^2 sy_dist,release_month^2 st_mass,release_month sy_pnum sy_w4mag,release_month ttv_flag pl_tsystemref_BJD-UTC,release_month elat pl_orbper,release_month glat pl_tsystemref_JD,release_month st_nrvc sy_dist,sy_snum ttv_flag sy_w2mag,sy_snum ttv_flag pl_tsystemref_BJD-UTC,sy_snum glon st_rad,sy_snum sy_hmag^2,sy_snum sy_pmdec pl_tsystemref_BJD,sy_pnum ttv_flag pl_orbper,sy_pnum elat st_rad,sy_pnum elat sy_plx,sy_pnum glon sy_bmag,sy_pnum sy_pm sy_dist,sy_pnum pl_orbper st_mass,sy_pnum pl_orbper pl_tsystemref_JD,sy_pnum sy_bmag sy_plx,sy_pnum sy_w4mag^2,ttv_flag^2 pl_tsystemref_BJD-UTC,ttv_flag pl_nnotes glon,ttv_flag pl_nnotes st_teff,ttv_flag pl_nnotes pl_tsystemref_BJD-UTC,ttv_flag elon glon,ttv_flag release_year pl_tsystemref_BJD-UTC,ttv_flag disc_year pl_tsystemref_BJD-UTC,ttv_flag sy_tmag pl_tsystemref_BJD-UTC,ttv_flag sy_kmag pl_tsystemref_BJD-UTC,ttv_flag sy_hmag pl_tsystemref_BJD-UTC,ttv_flag pl_orbper soltype_Kepler Project Candidate (q1_q17_dr25_koi),ttv_flag pl_orbper pl_tsystemref_BJD,ttv_flag st_rad pl_tsystemref_JD,ttv_flag sy_bmag soltype_Kepler Project Candidate (q1_q17_dr25_koi),ttv_flag sy_w3mag pl_tsystemref_BJD-UTC,pl_nnotes^2 sy_dist,pl_nnotes ra pl_tsystemref_BJD,pl_nnotes pl_orbper pl_tsystemref_JD,pl_nnotes st_rad pl_tsystemref_BJD,pl_nnotes sy_dist pl_tsystemref_BJD,pl_nnotes sy_dist pl_tsystemref_BJD-TDB,pl_nnotes sy_dist pl_tsystemref_HJD,elon pl_orbper sy_plx,elat glat st_teff,elat glat pl_tsystemref_JD,elat pl_orbper st_mass,elat st_rad sy_plx,elat st_teff sy_plx,elat st_teff pl_tsystemref_JD,elat st_mass pl_tsystemref_JD,glon dec st_nphot,glon pl_orbper pl_tsystemref_BJD-TDB,glon sy_dist pl_tsystemref_BJD-TDB,glat pl_nespec sy_dist,glat st_nrvc sy_dist,glat sy_pmra sy_dist,pl_nespec sy_vmag sy_w3mag,pl_nespec sy_dist sy_w3mag,pl_ntranspec st_rad sy_w3mag,pl_ntranspec sy_bmag sy_dist,st_nphot st_rad^2,st_nphot st_rad sy_w3mag,pl_controv_flag sy_pmra sy_bmag,sy_hmag sy_gaiamag^2,sy_vmag^2 st_rad,sy_vmag^2 st_mass,sy_vmag sy_bmag st_mass,sy_vmag st_mass soltype_Published Confirmed,sy_pmdec st_rad^2,sy_pmra st_teff soltype_Kepler Project Candidate (q1_q17_dr25_koi),pl_orbper st_teff pl_tsystemref_BJD-TDB,pl_orbper sy_plx st_mass,st_rad soltype_Published Confirmed pl_tsystemref_BJD,sy_dist sy_w4mag sy_plx,sy_dist soltype_Published Confirmed pl_tsystemref_BJD,st_mass^2 pl_tsystemref_BJD-TDB,log radius,planet_name
0,1.965839549091336,-1.18326273704016,-1.1787465093485563,-0.855449147470264,-0.0334637240705134,-0.3020740334403503,-0.8045898191600294,-0.0631378505350105,-0.306723350539801,-0.0334637240705131,1.7038830117959949,-1.395376511075164,-1.4774759051059188,-0.2008001713090908,-0.8185905714315799,-0.4037640070666367,1.991732754018994,-0.053937606102699,-0.2535553490777272,-0.3792630156584995,0.3696893720597518,0.1357926404984643,-0.0334637240705131,-0.2446106129018248,-0.2678472105756557,-0.0334637240705131,-0.30140224631621,-0.0334637240705132,-0.0334637230355367,-0.03344121592288,-0.033449270111994,-0.0334493119934772,-0.0428806549844202,-0.1192596803357817,-0.1932605995070075,-0.0624576819276784,-0.0334618472303358,-0.9451993344293044,-0.3117353996998263,-0.4016434065737695,-0.2803501577801744,-0.26016649071818,-0.1460576946092233,-0.0392191990500083,-0.2842658969077548,-1.0706857792766822,-1.212076913089292,-0.3309333073760169,-0.815908603159053,-0.7959832818798495,-1.3296276096968525,-1.2882821595924148,-0.0770470224983717,-0.0953829754334148,-0.215169778278399,-0.0505237202495162,-0.0645403426175667,0.7203904153696548,-0.0526450548719859,-0.0521421347044452,-0.0974179800037077,-0.0818991368282918,-0.0826622048147598,-0.0830581608342499,-0.0426065044649794,-1.595508752560318,-0.9177429072612696,-1.275024311084005,-1.3149945415276163,-0.4484062823793198,-0.7662457306962209,0.0476051978776329,-0.077836355137105,-0.2150458214971274,1.6128706397709431,-1.483148776694115,0.6200832164952118,-0.2458366580841555,0.1945143418824672,EPIC 201595106 b
1,1.099027930404456,1.661501727320639,2.5337456596972734,0.2564452083403555,-0.0334637240705134,-0.296603613704466,-0.8045898191600294,-0.0631378505350105,-0.306723350539801,-0.0334637240705131,0.5752122553088155,-0.0546735350450059,-0.255042422077887,-0.2008001713090908,-0.8646985240603662,-0.4820470363110021,0.7496665308984114,-0.8144576014070664,-0.2455334096974483,-0.3792630156584995,-0.2459500928655046,-0.5445475387022879,-0.0334637240705131,-0.2446106129018248,-0.2678472105756557,-0.0334637240705131,-0.30140224631621,-0.0334637240705132,-0.0334637230355367,-0.03344121592288,-0.033449270111994,-0.0334493119934772,-0.0428806549844202,-0.1192596803357817,-0.1932605995070075,-0.0624576819276784,-0.0334618472303358,-0.9451993344293044,-0.3117353996998263,-0.4016434065737695,-0.2803501577801744,-0.26016649071818,-0.1460576946092233,-0.0392191990500083,-0.2678523843331869,-1.0679830047787406,-1.212076913089292,-0.3291431661572279,-0.9287437384795711,-0.882493512178464,-1.3296276096968525,-1.2882821595924148,-0.0770470224983717,-0.0953829754334148,-0.215169778278399,-0.0505237202495162,-0.0645403426175667,-0.3602266588290087,-0.0526450548719859,-0.0521421347044452,-0.0974179800037077,-0.0818991368282918,-0.0826622048147598,-0.0830581608342499,-0.0426065044649794,0.2430510633236813,-0.8346363375928678,-0.2312972424817722,-0.2207814336457826,-0.2396208632901305,0.1892221004705258,0.0476051978776329,-0.077836355137105,-0.2000815884445178,0.8820104167624602,-0.1972295946187075,1.477870724003792,-0.2458366580841555,0.0170333392987803,EPIC 201841433 b
2,2.399245358434776,-1.0427609996296174,-0.9264404660544672,-0.3579179932105085,-0.0334637240705134,-0.2999381844717371,-3.7596621382755178,-0.0631378505350105,-0.306723350539801,-0.0334637240705131,-0.6443612678481425,-0.5477148607520715,0.2302799060139353,-0.2008001713090908,-0.8688173186980006,-0.4828966143380663,-0.309486066038999,2.2944273141901714,-0.1211014511335277,0.1800872882825133,0.2674215722784236,0.3140443390248997,-0.0334637240705131,-0.2446106129018248,-0.2678472105756557,-0.0334637240705131,-0.30140224631621,-0.0334637240705132,-0.0334637230355367,-0.03344121592288,-0.033449270111994,-0.0334493119934772,-0.0428806549844202,-0.1192596803357817,-0.1932605995070075,-0.0624576819276784,-0.0334618472303358,-0.9451993344293044,-0.3117353996998263,-0.4016434065737695,-0.2803501577801744,-0.26016649071818,-0.1460576946092233,-0.0392191990500083,0.0253911269125057,-1.6821123651878196,-1.3547899649172208,-0.3279376724169539,-0.9578119268432116,-0.9361117348399972,-1.2945501928057053,-1.254164006442911,-0.0770470224983717,-0.0953829754334148,-0.215169778278399,-0.0505237202495162,-0.0645403426175667,-4.798001281027368,-0.0526450548719859,-0.0521421347044452,-0.0974179800037077,-0.0818991368282918,-0.0826622048147598,-0.0830581608342499,-0.0426065044649794,-0.3881610022400277,-0.7272453638035583,-0.5987632085315265,-0.5559485103891324,-0.3391901987405276,-0.0151783702810964,0.0476051978776329,-0.077836355137105,-0.0554290521060853,-0.4245790274020119,-0.2674548267819631,-0.3540076327363552,-0.2458366580841555,0.3209766773428235,EPIC 206317286 c
3,-0.2011894976258633,-0.379877854655105,0.7246379171067913,-0.0502729895410145,-0.0334637240705134,-0.3059365456030901,-0.8045898191600294,-0.0631378505350105,-0.306723350539801,-0.0334637240705131,0.1407391271462995,-0.6186591268889311,-0.5727388976764811,-0.2008001713090908,-0.8950272090055701,-0.5284815256233208,0.458666856501011,-0.4786680521475917,-0.1983614060799024,-0.3792630156584995,0.2167888192081185,-0.6424356446286026,-0.0334637240705131,-0.2446106129018248,-0.2678472105756557,-0.0334637240705131,-0.30140224631621,-0.0334637240705132,-0.0334637230355367,-0.03344121592288,-0.033449270111994,-0.0334493119934772,-0.0428806549844202,-0.1192596803357817,-0.1932605995070075,-0.0624576819276784,-0.0334618472303358,-0.7199467850090544,0.7709530367561489,-0.4016434065737695,0.6647545135294919,0.3548711066133654,-0.1460576946092233,-0.0392191990500083,-0.0452248767143211,-1.5842406205076816,-1.212076913089292,-0.3329142836000106,-1.024311843994894,-1.0120675366510692,-1.3296276096968525,-1.2882821595924148,-0.0770470224983717,-0.0953829754334148,-0.215169778278399,-0.0505237202495162,-0.0645403426175667,-0.94048601430251,-0.0526450548719859,-0.0521421347044452,-0.0974179800037077,-0.0818991368282918,-0.0826622048147598,-0.0830581608342499,-0.0426065044649794,-0.0610159045431845,-0.9514805280115142,-1.0611013135821854,-0.963823702911318,-0.9596976057348264,0.1374717768414236,0.0476051978776329,-0.077836355137105,0.0357027408113392,0.7812585307207573,-1.4223256997371132,0.4274348224742009,-0.2458366580841555,0.2833012287035495,EPIC 211822797 b
4,0.6656221210610164,-0.2128672445547784,3.304882568129651,0.0901926053472451,-0.0334637240705134,-0.2851221844398255,-0.8045898191600294,-0.0631378505350105,-0.306723350539801,-0.0334637240705131,1.840895554601202,-2.081873418411472,-2.7131175412617567,-0.2008001713090908,-0.8490295622711845,-0.4570912494463316,-0.055901974655858,-0.0896546980797176,-0.151676384699859,-0.3792630156584995,-0.0384792319286255,-0.6073519415588305,-0.0334637240705131,-0.2446106129018248,-0.2678472105756557,-0.0334637240705131,-0.30140224631621,-0.0334637240705132,-0.0334637230355367,-0.03344121592288,-0.033449270111994,-0.0334493119934772,-0.0428806549844202,-0.1192596803357817,-0.1932605995070075,-0.0624576819276784,-0.0334618472303358,-0.9451993344293044,-0.3117353996998263,-0.4016434065737695,-0.2803501577801744,-0.26016649071818,-0.1460576946092233,-0.0392191990500083,-0.0498546867641623,-1.2988958413276512,-1.212076913089292,-0.320138239467845,-0.7272071418319173,-0.7741029172117921,-1.3296276096968525,-1.2882821595924148,-0.0770470224983717,-0.0953829754334148,-0.215169778278399,-0.0505237202495162,-0.0645403426175667,1.9465818968557016,-0.0526450548719859,-0.0521421347044452,-0.0974179800037077,-0.0818991368282918,-0.0826622048147598,-0.0830581608342499,-0.0426065044649794,-2.3104732746067005,-0.8030762093360134,-1.526703252675413,-1.5409465005448386,-0.2768524012594335,-3.4357281325582183,0.0476051978776329,-0.077836355137105,0.2420865879325743,2.465273051547383,-0.908960145079014,0.4085195813820567,-0.2458366580841555,0.7604224834232121,EPIC 211945201 b
5,1.099027930404456,0.2528451199035204,0.8366880741592964,0.9329589156830363,-0.0334637240705134,-0.3057344725953131,-0.8045898191600294,-0.0631378505350105,-0.306723350539801,-0.0334637240705131,1.5121939240652498,-0.2291892490274781,0.2131419170629583,-0.2008001713090908,-0.9987994803561632,-0.6279477168908221,3.2188569807716223,0.6724122623059893,-0.2433334946439148,-0.3792630156584995,0.0723998861480841,0.4585316550352853,-0.0334637240705131,-0.2446106129018248,-0.2678472105756557,-0.0334637240705131,-0.30140224631621,-0.0334637240705132,-0.0334637230355367,-0.03344121592288,-0.033449270111994,-0.0334493119934772,-0.0428806549844202,-0.1192596803357817,-0.1932605995070075,-0.0624576819276784,-0.0334618472303358,-0.9451993344293044,-0.3117353996998263,-0.4016434065737695,-0.2803501577801744,-0.26016649071818,-0.1460576946092233,-0.0392191990500083,-0.2763340886765397,-2.095697703037262,-1.212076913089292,-0.3335401515227538,-1.1496863883820865,-1.151222835457082,-1.3296276096968525,-1.2882821595924148,-0.0770470224983717,-0.0953829754334148,-0.215169778278399,-0.0505237202495162,-0.0645403426175667,-2.0403391188815703,-0.0526450548719859,-0.0521421347044452,-0.0974179800037077,-0.0818991368282918,-0.0826622048147598,-0.0830581608342499,-0.0426065044649794,-0.0448710368151454,-0.4144286063377554,-0.2934776439981639,-0.3242899420451936,-0.209339380086044,0.3084317166822408,0.0476051978776329,-0.077836355137105,-0.2116862539330569,1.2386451906983595,0.6483741253735326,1.401936963835129,-0.2458366580841555,0.1702617153949573,EPIC 212297394 b
6,1.965839549091336,0.2528451199035204,0.8366880741592964,0.9329589156830363,-0.0334637240705134,-0.3102907572809762,-0.8045898191600294,-0.0631378505350105,-0.306723350539801,-0.0334637240705131,1.5121939240652498,-0.2291892490274781,0.2131419170629583,-0.2008001713090908,-0.9987994803561632,-0.6279477168908221,3.2188569807716223,0.6724122623059893,-0.2199202967939832,-0.3792630156584995,0.0723998861480841,0.4585316550352853,-0.0334637240705131,-0.2446106129018248,-0.2678472105756557,-0.0334637240705131,-0.30140224631621,-0.0334637240705132,-0.0334637230355367,-0.03344121592288,-0.033449270111994,-0.0334493119934772,-0.0428806549844202,-0.1192596803357817,-0.1932605995070075,-0.0624576819276784,-0.0334618472303358,-0.9451993344293044,-0.3117353996998263,-0.4016434065737695,-0.2803501577801744,-0.26016649071818,-0.1460576946092233,-0.0392191990500083,-0.2510352574148878,-2.095697703037262,-1.212076913089292,-0.3362196189501607,-1.1496863883820865,-1.151222835457082,-1.3296276096968525,-1.2882821595924148,-0.0770470224983717,-0.0953829754334148,-0.215169778278399,-0.0505237202495162,-0.0645403426175667,-2.0403391188815703,-0.0526450548719859,-0.0521421347044452,-0.0974179800037077,-0.0818991368282918,-0.0826622048147598,-0.0830581608342499,-0.0426065044649794,-0.0448710368151454,-0.4144286063377554,-0.2934776439981639,-0.3242899420451936,-0.209339380086044,0.3084317166822408,0.0476051978776329,-0.077836355137105,-0.1900725339542797,1.2386451906983595,0.6483741253735326,1.401936963835129,-0.2458366580841555,0.3560258571931227,EPIC 212297394 c
7,1.099027930404456,-0.0875985886030782,1.232341042510211,0.8963228280583866,-0.0334637240705134,-0.3033225949472729,-0.8045898191600294,-0.0631378505350105,-0.306723350539801,-0.0334637240705131,2.0994427018000743,-1.031943056562539,-1.4931188998784133,-0.2008001713090908,-0.8974622282389466,-0.5227218748071867,2.481506047732409,0.5699313680345317,-0.1157473483632448,-0.3792630156584995,0.1242109265354854,0.3907598801336865,-0.0334637240705131,-0.2446106129018248,-0.2678472105756557,-0.0334637240705131,-0.30140224631621,-0.0334637240705132,-0.0334637230355367,-0.03344121592288,-0.033449270111994,-0.0334493119934772,-0.0428806549844202,-0.1192596803357817,-0.1932605995070075,-0.0624576819276784,-0.0334618472303358,-0.9451993344293044,-0.3117353996998263,-0.4016434065737695,-0.2803501577801744,-0.26016649071818,-0.1460576946092233,-0.0392191990500083,-0.126109570906171,-1.58762147529959,-1.212076913089292,-0.3322526798229069,-1.0109795970295383,-0.994010177522604,-1.3296276096968525,-1.2882821595924148,-0.0770470224983717,-0.0953829754334148,-0.215169778278399,-0.0505237202495162,-0.0645403426175667,-1.050992306042582,-0.0526450548719859,-0.0521421347044452,-0.0974179800037077,-0.0818991368282918,-0.0826622048147598,-0.0830581608342499,-0.0426065044649794,-1.2574498647827517,-0.6684336967158576,-0.7905966459856395,-0.961115261473166,-0.1448226849384104,-0.7761560203949541,0.0476051978776329,-0.077836355137105,-0.0519922850284716,1.6128706397709431,0.2675332401011097,0.9892808554736732,-0.2458366580841555,0.1003705451175629,EPIC 212587672 b
8,1.965839549091336,-0.0875985886030782,1.232341042510211,0.8963228280583866,-0.0334637240705134,-0.3039232027888955,-0.8045898191600294,-0.0631378505350105,-0.306723350539801,-0.0334637240705131,2.0994427018000743,-1.031943056562539,-1.4931188998784133,-0.2008001713090908,-0.8974622282389466,-0.5227218748071867,2.481506047732409,0.5699313680345317,-0.0398552381970438,-0.3792630156584995,0.1242109265354854,0.3907598801336865,-0.0334637240705131,-0.2446106129018248,-0.2678472105756557,-0.0334637240705131,-0.30140224631621,-0.0334637240705132,-0.0334637230355367,-0.03344121592288,-0.033449270111994,-0.0334493119934772,-0.0428806549844202,-0.1192596803357817,-0.1932605995070075,-0.0624576819276784,-0.0334618472303358,-0.9451993344293044,-0.3117353996998263,-0.4016434065737695,-0.2803501577801744,-0.26016649071818,-0.1460576946092233,-0.0392191990500083,-0.0376751620785196,-1.58762147529959,-1.212076913089292,-0.3326739742656927,-1.0109795970295383,-0.994010177522604,-1.3296276096968525,-1.2882821595924148,-0.0770470224983717,-0.0953829754334148,-0.215169778278399,-0.0505237202495162,-0.0645403426175667,-1.050992306042582,-0.0526450548719859,-0.0521421347044452,-0.0974179800037077,-0.0818991368282918,-0.0826622048147598,-0.0830581608342499,-0.0426065044649794,-1.2574498647827517,-0.6684336967158576,-0.7905966459856395,-0.961115261473166,-0.1448226849384104,-0.7761560203949541,0.0476051978776329,-0.077836355137105,0.0398669643174561,1.6128706397709431,0.2675332401011097,0.9892808554736732,-0.2458366580841555,0.3654879848908996,EPIC 212587672 c
9,1.099027930404456,-0.3044458880162812,0.0905885801303744,0.6463578552027018,-0.0334637240705134,-0.2941742079013166,-0.8045898191600294,-0.0631378505350105,-0.306723350539801,-0.0334637240705131,1.1050558737052765,-0.2188375949105715,1.7911845505392323,-0.2008001713090908,-0.8519891691543751,-0.4551630322655098,3.130295560083013,2.083907061003628,-0.1711297342188315,-0.3792630156584995,0.2109741407507437,0.3859665500502892,-0.0334637240705131,-0.2446106129018248,-0.2678472105756557,-0.0334637240705131,-0.30140224631621,-0.0334637240705132,-0.0334637230355367,-0.03344121592288,-0.033449270111994,-0.0334493119934772,-0.0428806549844202,-0.1192596803357817,-0.1932605995070075,-0.0624576819276784,-0.0334618472303358,0.6819196791436122,3.0792301556673998,-0.4016434065737695,1.912944475983293,1.961205412188227,-0.1460576946092233,-0.0392191990500083,-0.1538423858170285,-1.2872018866181292,-1.212076913089292,-0.3269764127352894,-0.931228159494017,-0.8988126592984359,-1.3296276096968525,-1.2882821595924148,-0.0770470224983717,-0.0953829754334148,-0.215169778278399,-0.0505237202495162,-0.0645403426175667,-4.318621535002015,-0.0526450548719859,-0.0521421347044452,-0.0974179800037077,-0.0818991368282918,-0.0826622048147598,-0.0830581608342499,-0.0426065044649794,0.1081728561635307,-0.7422551863128907,-0.8570729431414016,-1.030770383679445,-0.7310254395867404,0.7820264461877399,0.0476051978776329,-0.077836355137105,-0.1243801701602335,0.9746083460749256,0.2158059613379983,1.0571860254028709,-0.2458366580841555,0.4126285205443752,EPIC 212737443 b
